0.130811  0.000414508  0.000414508  0.0113399  0.0130876  0.0113399  0.0130876  0.00195984  0.00195984  0.08223  0.08223
0.0651657  0.000109253  0.000109253  0.00590644  0.0067948  0.00590644  0.0067948  0.000523375  0.000523375  0.0418013  0.0418013
0.0326618  2.79169e-05  2.79169e-05  0.00300187  0.00344549  0.00300187  0.00344549  0.000135329  0.000135329  0.0210697  0.0210697
0.016373  7.02858e-06  7.02858e-06  0.00150926  0.00173099  0.00150926  0.00173099  3.43728e-05  3.43728e-05  0.0105763  0.0105763
