0.141421  0.0303669  0.0662746  0.0683036  0.521481  0.127229
0.0707107  0.00765467  0.0165919  0.0171655  0.257819  0.0328431
0.0353553  0.00191769  0.00415119  0.00429721  0.128545  0.00831242
0.0176777  0.000479676  0.00103809  0.00107468  0.0642271  0.00208823
