0.141421  0.0210363  0.714673  0.69293  0.0836718  0.448652
0.0707107  0.00571935  0.363206  0.360239  0.0242524  0.223025
0.0353553  0.00145981  0.182579  0.1822  0.00643583  0.111197
0.0176777  0.000366558  0.0914433  0.0913957  0.00165116  0.0555522
