9169	
	0.01451702454	0.006327580775	0.006297679007	0.002521514944	-0.02023484033
	0.002401907871	-4.503087945e-05	-0.04618905378	-0.04627155082	-0.0003285633121
	-0.002834225709	-0.07056043636	-0.09420171555	-0.07077081747	-0.003427986149
	3.599423478e-31	-0.001318373568	-0.06711440994	-0.1291657057	-0.1451585857
	-0.1136718797	-0.06762324848	-0.001647866254	7.663078676e-17	0.0006713037619
	-0.07865790564	-0.001041081091	-0.1397778903	-0.1950302797	-0.2031163639
	-0.1817982383	-0.07888420373	-0.1401080802	-0.001187425812	0.0249788258
	1.513746692e-16	0.001469027721	-0.08855281502	-0.1622562218	-0.001001791713
	-0.2187601811	-0.2667173607	-0.2721362725	-0.2558653149	-0.1623193269
	-0.08864066517	-0.2187390168	-0.001076082618	0.04944325264	0.0486967303
	2.223912049e-16	0.002499919265	-0.1808047854	-0.09639235289	-0.2504710686
	-0.0009515769566	-0.3021052311	-0.3345924172	-0.3454253313	-0.3342755327
	-0.2503284902	-0.1808175691	-0.09644893105	-0.3013323789	-0.001019396986
	0.09625331742	0.07279110182	0.07127404016	2.879317311e-16	0.004201905661
	-0.285091902	-0.2057759583	-0.1140523163	-0.3484971838	-0.001219222912
	-0.3975255654	-0.4192644931	-0.4191611497	-0.3972256587	-0.2850442284
	-0.3482694164	-0.2058104215	-0.11412	-0.001304296299	0.1433045445
	0.1608743863	0.07890562581	0.1299345433	0.1017715966	3.463824225e-16
	0.00269090639	-0.3153580717	-0.3891481732	-0.2278270075	-0.1177667677
	-0.451732575	-0.001304829633	-0.4895590145	-0.5005129223	-0.489456198
	-0.4516050636	-0.3891021398	-0.3153875219	-0.2278974505	-0.1178577241
	-0.001406798916	0.226075453	0.1669240012	0.2376271087	0.09160897474
	0.237009763	0.2185131839	0.1189343469	3.96304029e-16	0.002344078856
	-0.340195861	-0.4230236579	-0.4980571868	-0.2336142434	-0.1185401502
	-0.5501030916	-0.001293970187	-0.5763965035	-0.5763797495	-0.5500724175
