0.141421  0.00233608  0.0167194  0.0175118  9.53244e-05  0.000193791  6.53516e-05  0.000193751
0.0707107  0.000601402  0.00580924  0.00633689  7.13742e-06  4.83706e-05  5.01135e-06  4.83674e-05
0.0471405  0.000274211  0.00345196  0.00367903  1.52389e-06  2.14525e-05  1.07197e-06  2.14519e-05
0.0353553  0.000159551  0.00246962  0.00258362  5.18298e-07  1.20557e-05  3.64216e-07  1.20555e-05
