0.141421  0.00848767  0.052962  0.0524871  0.00110621  0.000191508  0.000842445  0.000191402
0.0707107  0.00241902  0.0155722  0.015858  9.5627e-05  4.81453e-05  7.19793e-05  4.81393e-05
0.0353553  0.000652098  0.00466376  0.00469441  7.01865e-06  1.20388e-05  5.31305e-06  1.20385e-05
0.0176777  0.000201071  0.00172563  0.00169449  6.68007e-07  3.00966e-06  5.07241e-07  3.00965e-06

