0.122511  0.0285961  1.21621  1.16419  0.102475  0.760619
0.0611235  0.00765253  0.62584  0.611291  0.0304631  0.38382
0.0305542  0.00198286  0.317011  0.311276  0.00830387  0.192271
0.0152787  0.000502454  0.159264  0.156584  0.00215964  0.0961776
