0.122511  0.0533219  0.213915  0.209823  1.0138  0.210588
0.0611235  0.0133838  0.0628614  0.0619877  0.506556  0.0748313
0.0305542  0.00335174  0.0175662  0.0173969  0.253684  0.0264612
0.0152787  0.000838478  0.00477502  0.00473972  0.126923  0.00931103
