781	
	-3.94997118e-35	8.269896926e+24	8.115294715e+24	7.95480736e+24	7.788551246e+24
	7.128789055e+24	7.300558663e+24	7.630541112e+24	7.467843603e+24	6.952640293e+24
	6.772220585e+24	6.587640762e+24	6.399014209e+24	6.206456797e+24	6.010086813e+24
	4.758712575e+24	4.975348088e+24	5.188927289e+24	5.810024885e+24	5.60639391e+24
	5.399318977e+24	3.145776065e-95	0.0002163136675	2.774521195e+21	2.7226527e+21
	2.679822259e+21	2.419209716e+21	2.001532003e+21	2.120068594e+21	2.166363838e+21
	1.903274813e+21	1.856140867e+21	2.490543528e+21	4.539153826e+24	2.580999035e+21
	1.930875179e+21	1.870422592e+21	1.322308833e+21	1.368493617e+21	1.424440355e+21
	2.039506613e+21	1.814452544e+21	2.479416456e+23	2.479416456e+23	1.129543215e-07
	2.774521195e+21	2.733907082e+21	2.689395116e+21	2.417006223e+21	2.045786403e+21
	2.164283985e+21	1.947171893e+21	2.620100554e+21	3.240092003e+21	4.316806714e+24
	1.290702531e+21	2.596651788e+21	1.943354597e+21	2.123699593e+21	1.371647938e+21
	1.416318037e+21	1.804710814e+21	2.254416618e+21	4.957309829e+23	1.530229088e+20
	4.957309829e+23	-2.383210101e-08	2.786009297e+21	2.743782783e+21	2.687072375e+21
	2.41479965e+21	2.088895958e+21	2.743510336e+21	4.091807827e+24	3.405514647e+21
	3.258142035e+21	1.230636189e+21	1.341364612e+21	2.612234936e+21	2.205986099e+21
	2.34777075e+21	1.420372722e+21	1.794945406e+21	2.242992392e+21	7.432157969e+23
	2.294168552e+20	2.294168552e+20	7.432157969e+23	2.195757351e-07	2.946108804e+21
	2.888597714e+21	2.828812546e+21	3.597483279e+21	3.727157545e+21	1.970762819e+24
	2.213240985e+24	2.454359576e+24	2.693970475e+24	2.931926491e+24	3.168081451e+24
	3.864295377e+24	3.402290286e+24	3.634409125e+24	1.150824565e+21	3.579860388e+21
	3.425863361e+21	1.260598109e+21	1.367710619e+21	2.805456579e+21	2.386777963e+21
	2.286343767e+21	1.618508091e+21	2.183330901e+21	1.727074032e+24	1.482324318e+24
	1.236664025e+24	9.9024406e+23	3.466800549e+20	3.466800549e+20	3.466800549e+20
	9.9024406e+23	-1.239146077e-07	3.09054206e+21	3.030152082e+21	3.368227478e+21
	3.833079157e+21	3.869407028e+21	5.492972339e+20	4.949829786e+20	6.198668305e+20
	6.803823517e+20	8.465035509e+20	1.012008105e+21	1.062353531e+21	1.20098317e+21
	1.219290473e+21	1.133559709e+21	1.200703249e+21	3.714209776e+21	3.548902816e+21
	1.30654308e+21	1.348375178e+21	2.891633788e+21	2.315519362e+21	2.216192297e+21
	1.774617252e+21	6.522840535e+20	5.661253994e+20	4.359551986e+20	4.26643147e+20
	4.88664717e+20	4.88664717e+20	4.151394312e+20	1.236664025e+24	1.10590589e-07
	3.09054206e+21	3.439855482e+21	3.73862701e+21	3.802061726e+21	3.835362899e+21
	5.817163404e+20	4.502907187e+20	5.483490059e+20	6.803823508e+20	8.465035499e+20
	1.286143253e+21	1.03971682e+21	1.10246231e+21	1.149769034e+21	1.32544609e+21
	1.235508991e+21	1.276973376e+21	3.675353624e+21	3.506440142e+21	1.32068187e+21
	1.338479348e+21	2.855882244e+21	2.284664235e+21	1.833281198e+21	6.952164187e+20
	5.511278108e+20	4.701552726e+20	5.271604762e+20	6.041030148e+20	5.148115701e+20
	4.08406138e+20	1.482324318e+24	1.641177248e-07	3.508775426e+21	3.819342029e+21
	3.710146144e+21	3.770689296e+21	3.797655032e+21	6.140461076e+20	6.013781872e+20
	4.735154417e+20	4.966674432e+20	8.465035489e+20	1.039716818e+21	1.369903314e+21
	1.418760686e+21	1.132324753e+21	1.191893632e+21	1.251687708e+21	1.34160365e+21
	1.292766934e+21	3.634050669e+21	3.46564338e+21	1.312497581e+21	1.384168906e+21
	2.819814269e+21	1.890970403e+21	6.655387275e+20	5.733088712e+20	5.561677912e+20
	6.271718356e+20	6.139895917e+20	4.89223993e+20	4.730955112e+20	1.727074032e+24
	-2.128846725e-07	4.155100637e+21	4.043356461e+21	3.925859496e+21	3.523504386e+21
	2.915891729e+21	1.110821693e+21	6.355042102e+20	5.738226094e+20	6.645287972e+20
	6.261801564e+20	6.000474602e+20	1.109841393e+21	1.208589648e+21	1.36970762e+21
	1.300786371e+21	1.306216553e+21	1.320563863e+21	1.230894382e+21	1.405774905e+21
	2.789225035e+21	2.657127801e+21	1.485333609e+21	1.562966107e+21	2.670884763e+21
	6.342071194e+20	6.180477843e+20	6.018647192e+20	5.679863177e+20	4.89490863e+20
	4.755696202e+20	4.61630118e+20	1.970762819e+24	1.735666946e-07	4.431157971e+21
	4.311576026e+21	3.910653836e+21	2.812117744e+21	2.174247885e+21	6.824775617e+20
	1.387569445e+21	7.127732134e+20	7.35019592e+20	9.706369113e+20	7.640882105e+20
	1.282543681e+21	1.386245759e+21	1.242513871e+21	1.180877042e+21	1.538086699e+21
	1.403812122e+21	1.548121912e+21	2.078183195e+21	2.239045322e+21	1.634107577e+21
	2.118964411e+21	2.545328217e+21	6.575204938e+20	6.425382786e+20	5.855110101e+20
	4.988739381e+20	4.559178959e+20	4.441339345e+20	4.998557707e+20	2.213240985e+24
	-1.400654442e-07	4.431157971e+21	4.028374415e+21	3.621381324e+21	2.788805443e+21
	2.1544969e+21	7.405974519e+20	7.830616693e+20	1.399959889e+21	8.145871965e+20
	8.350426157e+20	1.05741714e+21	1.386263313e+21	1.538104566e+21	1.254376068e+21
	1.497842547e+21	1.697154868e+21	1.560916044e+21	2.328664204e+21	2.548800243e+21
	2.031095299e+21	2.555785916e+21	2.559045473e+21	7.154773223e+20	6.539712647e+20
	5.887656356e+20	5.362026108e+20	4.911629458e+20	5.539408625e+20	6.198668305e+20
	2.454359576e+24	1.491300406e-07	4.140363522e+21	3.732258878e+21	3.593457981e+21
	2.765255515e+21	2.415447481e+21	7.982882451e+20	8.407177038e+20	8.853826533e+20
	1.412310939e+21	9.149050838e+20	1.143215946e+21	1.538122433e+21	1.697173006e+21
	1.590278974e+21	1.810296248e+21	1.941310968e+21	2.650326158e+21	2.561598567e+21
	2.450543965e+21	2.570468033e+21	2.572714525e+21	7.218324459e+20	6.523971235e+20
	6.279132502e+20	5.733460005e+20	6.076856734e+20	6.803823508e+20	6.803823517e+20
	2.693970475e+24	3.049506571e-07	4.720709997e+21	4.558935128e+21	4.387111662e+21
	6.988427017e+20	3.758773796e+21	3.365109988e+21	8.908742976e+20	9.351610357e+20
	9.791176804e+20	1.946590806e+21	1.602263035e+21	1.801151281e+21	1.921103058e+21
	2.039011055e+21	2.453891941e+21	3.260279409e+21	3.152404826e+21	2.582551624e+21
	2.70803917e+21	2.620349059e+21	8.22397049e+20	7.947239105e+20	7.669423849e+20
	7.995568636e+20	8.465035489e+20	8.465035499e+20	8.465035509e+20	2.931926491e+24
	2.089988403e-07	5.633071388e+21	5.439009254e+21	5.510578981e+21	9.535993684e+20
	4.836471229e+21	4.018150327e+21	9.560985049e+20	9.998672464e+20	1.301278935e+21
	2.357217888e+21	1.789514055e+21	2.028799752e+21	2.15341708e+21	2.569624579e+21
	3.894266904e+21	3.051800613e+21	2.704049947e+21	2.264348476e+21	2.002520702e+21
	9.863000159e+20	9.55409243e+20	1.037239798e+21	1.085841564e+21	1.039716818e+21
	1.03971682e+21	1.012008105e+21	3.168081451e+24	1.186444091e-07	5.633071388e+21
	5.727220728e+21	5.810317328e+21	1.015802648e+21	4.867174943e+21	4.045434409e+21
	1.014612625e+21	1.319397287e+21	1.690325096e+21	2.357217887e+21	1.908386471e+21
	2.153417079e+21	2.569624578e+21	3.177823841e+21	2.281732425e+21	2.159409117e+21
	1.756764584e+21	2.0025207e+21	1.052366797e+21	1.14609179e+21	1.245299906e+21
	1.182154866e+21	1.132324753e+21	1.10246231e+21	1.062353531e+21	3.402290286e+24
	-6.029572782e-07	5.931238798e+21	6.035860503e+21	5.844061619e+21	1.077363362e+21
	4.897649877e+21	3.29939946e+21	1.337462209e+21	1.712095895e+21	1.801174596e+21
	2.357217886e+21	2.025228636e+21	2.051817365e+21	2.376009506e+21	2.281732424e+21
	1.675527776e+21	2.002520699e+21	1.756764583e+21	1.253389342e+21	1.364555526e+21
	1.344061322e+21	1.277371345e+21	1.191893632e+21	1.149769034e+21	1.133559709e+21
	3.634409125e+24	-1.75153928e-08	5.4795413e+21	5.320601379e+21	5.153108419e+21
	1.348590025e+21	4.005908901e+21	2.927391428e+21	1.602736954e+21	1.685080012e+21
	1.766261595e+21	2.375213878e+21	1.606281542e+21	2.819550788e+21	2.707763968e+21
	1.764672241e+21	1.689241835e+21	1.77012724e+21	1.378372809e+21	1.359547006e+21
	1.34066606e+21	1.250253598e+21	1.251687708e+21	1.235508991e+21	1.219290473e+21
	3.864295377e+24	3.22122801e-08	4.73108894e+21	4.594483771e+21	4.250735782e+21
	1.430637945e+21	3.715087498e+21	3.391408187e+21	1.563212523e+21	1.638283835e+21
	2.070824653e+21	2.051817365e+21	1.675527776e+21	3.265740314e+21	2.559900634e+21
	1.88554423e+21	1.756764583e+21	1.354464381e+21	1.337226894e+21	1.218111816e+21
	1.230894382e+21	1.34160365e+21	1.32544609e+21	1.422904413e+21	4.091807827e+24
	1.253386974e-07	4.73108894e+21	4.388287026e+21	4.042118101e+21	1.504001542e+21
	3.706475724e+21	3.382907175e+21	1.638283835e+21	2.070824653e+21	2.569624578e+21
	2.159409117e+21	1.756764584e+21	2.658716014e+21	2.019324696e+21	1.885544231e+21
	1.424936778e+21	1.299335975e+21	1.180877042e+21	1.300786371e+21	1.418760686e+21
	1.52462994e+21	1.616191318e+21	4.316806714e+24	4.569775513e-08	4.518783957e+21
	4.173600886e+21	4.033448018e+21	1.576328476e+21	3.697839362e+21	2.754304961e+21
	2.070824654e+21	2.569624579e+21	2.704049947e+21	2.264348476e+21	1.885544232e+21
	2.097519726e+21	2.019324697e+21	1.379177386e+21	1.254376068e+21	1.242513871e+21
	1.36970762e+21	1.624695843e+21	1.724469346e+21	1.697700693e+21	4.539153826e+24
	-5.74725492e-07	4.71746845e+21	4.571769014e+21	4.41774599e+21	1.699919743e+21
	3.306620991e+21	2.297148098e+21	2.211893236e+21	2.328073738e+21	2.441394676e+21
	2.218505961e+21	2.13462295e+21	2.217230863e+21	1.387348642e+21	1.375196745e+21
	1.363006151e+21	1.662391997e+21	2.007225593e+21	1.978497499e+21	1.949636079e+21
	4.758712575e+24	-6.981537509e-07	5.137760163e+21	4.978764258e+21	4.031706324e+21
	1.681552845e+21	2.833208412e+21	2.419971579e+21	1.934257689e+21	2.029205526e+21
	2.309623821e+21	2.417032812e+21	2.335730587e+21	1.513560282e+21	1.501115643e+21
	1.608278726e+21	2.014915411e+21	2.289708063e+21	2.258934061e+21	2.118380656e+21
	4.975348088e+24	2.167771136e-07	5.137760163e+21	4.172209335e+21	3.282725217e+21
	1.756040336e+21	2.833208411e+21	2.419971578e+21	2.013764472e+21	2.293339267e+21
	2.581523167e+21	2.510885087e+21	1.581491332e+21	1.695373567e+21	1.80739343e+21
	2.108356735e+21	2.397490014e+21	2.251038819e+21	2.102425232e+21	5.188927289e+24
	-4.462749968e-07	4.305116216e+21	3.397406235e+21	3.282725216e+21	1.829021738e+21
	2.83320841e+21	2.601690327e+21	2.276978575e+21	2.56448796e+21	2.682674823e+21
	1.780439971e+21	1.899221963e+21	1.884756195e+21	2.200014513e+21	2.380566314e+21
	2.226616291e+21	2.185296582e+21	5.399318977e+24	-2.259874415e-07	4.232960185e+21
	4.102280894e+21	3.964132786e+21	2.239571946e+21	3.49494684e+21	3.151994136e+21
	2.888090389e+21	3.022532966e+21	2.102723614e+21	2.190164881e+21	2.087903143e+21
	2.073019388e+21	2.084148306e+21	2.048252614e+21	2.012036396e+21	5.60639391e+24
	1.413136662e-07	4.96420797e+21	4.810582904e+21	4.564674253e+21	2.728761953e+21
	3.971586963e+21	3.495681307e+21	3.350642146e+21	2.02112324e+21	2.285849698e+21
	2.213954609e+21	2.270805066e+21	1.890385867e+21	1.859120738e+21	1.821462503e+21
	5.810024885e+24	-8.608165481e-08	4.96420797e+21	4.724333892e+21	2.065858727e+21
	4.469657134e+21	2.843676148e+21	3.955910606e+21	3.48065735e+21	2.231289856e+21
	2.383341176e+21	2.325700522e+21	1.933511641e+21	1.89613134e+21	1.870422592e+21
	6.010086813e+24	2.222035656e-09	4.875392174e+21	2.109964926e+21	4.6272007e+21
	2.276793858e+21	4.453400102e+21	2.954839739e+21	3.940161768e+21	2.339170061e+21
	2.433378712e+21	1.969097994e+21	1.943354597e+21	1.930875179e+21	6.206456797e+24
	1.83195252e+21	1.092134608e-07	5.027957509e+21	2.369491757e+21	4.855157102e+21
	2.432313701e+21	4.671655181e+21	4.182355677e+21	2.493691046e+21	2.228348958e+21
	2.214930908e+21	2.201453485e+21	6.399014209e+24	2.474810069e+21	-1.932089184e-07
	5.263566781e+21	2.496233603e+21	5.082234265e+21	2.558364111e+21	4.733943554e+21
	3.504810402e+21	2.518129833e+21	2.503798874e+21	2.309766957e+21	6.587640762e+24
	2.554026093e+21	1.283563364e-07	5.263566781e+21	2.572041283e+21	4.919943927e+21
	3.522454578e+21	4.595791872e+21	2.599336384e+21	2.399040653e+21	2.192295321e+21
	6.772220585e+24	2.630971619e+21	8.976553471e-08	5.095099986e+21	3.539994284e+21
	4.77471478e+21	4.617071717e+21	2.485376756e+21	2.272666927e+21	2.249503335e+21
